title,descr,price,year,km,transmission,location,date_posted,link,date_imported,Marca_x,Tipo,Modelo_x,Marca_y,Modelo_y,Comuna,Region
Changan hunter 2021,"Este CHANGAN HUNTER 2021 esta garantizado por Autopia:Si no te gusta, puedes devolverlo en 7 dias o 300 km. Valido por 6 meses. Respaldo Derco. Consulta con nuestros ejecutivos por financiamiento para este auto",14990000.0,2021,65000.0,Manual  ,"Huechuraba,  Región Metropolitana", 30 sep 2023 a las 10:17,https://www.yapo.cl/vehiculos/changan-hunter-2021_87996291,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,HUNTER,Huechuraba, Región Metropolitana
Changan cs55 mt 1.5 2022,..,11980000.0,2022,17900.0,Manual  ,"La Reina,  Región Metropolitana", 30 sep 2023 a las 09:27,https://www.yapo.cl/vehiculos/changan-cs55-mt-15-2022_87651034,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,CS55,La Reina, Región Metropolitana
Changan cs15 elite 2022 aut,"BONO DE FINANCIAMIENTO APLICADO $500.000
VALOR AL CONTADO $10.490.000

CHANGAN NEW CS15 ELITE HB 1.5 AUT
AÑO 2022
23.000 KILÓMETROS
MOTOR 1.5cc GASOLINA
TRANSMISIÓN AUTOMATICA
DIRECCIÓN ASISTIDA
4 AIRBAGS
FRENOS ABS
VELOCIDAD CRUCERO
CONTROL DE RADIO AL VOLANTE
AIRE ACONDICIONADO 
ASIENTOS ECOCUERO
TECHO ELECTRICO (SUNROOF)
CIERRE CENTRALIZADO
ALZA VIDRIOS ELÉCTRICOS 
CAMARA Y SENSORES DE RETROCESO
LLANTAS DE ALEACION
BARRAS DE TECHO
ISOFIX

GARANTIA DE FABRICA VIGENTE
UNICO DUEÑO, EXCELENTE ESTADO DE CARROCERIA, PINTURA, MOTOR Y TAPIZ, CONSULTE POR FINANCIAMIENTO, 20% DE PIE, SALDO EN CUOTAS MENSUALES. Av. Videla 335, frente al hospital de Coquimbo.",9990000.0,2022,23000.0,Automático  ,"Coquimbo,  IV Coquimbo", 30 sep 2023 a las 09:01,https://www.yapo.cl/vehiculos/changan-cs15-elite-2022-aut_88147031,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,CS15,Coquimbo, IV Coquimbo
Changan cs35 2020,"PRECIO PUBLICADO INCLUYE BONO DE $500.000 POR COMPRA CON FINANCIAMIENTO, MÁXIMO 40% PIE Y MÍNIMO 24 CUOTAS, O DANDO AUTO EN PARTE DE PAGO, PRECIO CONTADO Y OTROS MEDIOS DE PAGO $10.490.000,  ALZA VIDRIOS ELECTRICOS, DIRECCION ASISTIDA, FRENOS ABS, ESPEJOS ELECTRICOS, LLANTAS DE ALEACION,",9990000.0,2020,23000.0,Manual  ,"Temuco,  IX Araucanía", 30 sep 2023 a las 08:56,https://www.yapo.cl/vehiculos/changan-cs35-2020_87515089,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,CS35,Temuco, IX Araucanía
Changan cx70 2020,"Este CHANGAN CX70 2020 esta garantizado por Autopia:Si no te gusta, puedes devolverlo en 7 dias o 300 km. Valido por 6 meses. Respaldo Derco. Consulta con nuestros ejecutivos por financiamiento para este auto",10490000.0,2020,38124.0,Automático  ,"Huechuraba,  Región Metropolitana", 30 sep 2023 a las 08:16,https://www.yapo.cl/vehiculos/changan-cx70-2020_88281939,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,CX70,Huechuraba, Región Metropolitana
Changan uni T 2022 crédito,"Changas uni T versión ELITE 2022 9.000km único dueño en perfecto estado, 1.5 bencina turbo, equipamiento cuenta con comando de voz, cámara 360, auto estacionamiento valor $19.290.000 cotiza tu Credito automotriz con pie mínimo desde 4.000.000 y plazo hasta 60 meses, cotiza sin compromiso al +56926207902 o al fono +56945551326 atendemos en castro sector de Llau llao, recibimos en parte de pago",19290000.0,2022,9000.0,Automático  ,"Castro,  X Los Lagos", 29 sep 2023 a las 23:30,https://www.yapo.cl/vehiculos/changan-uni-t-2022-credito_87456258,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,UNI T,Castro, X Los Lagos
Changan cx70 2019,"🚗Changan cx70 luxury 2019🚗
⚡️$9.580.000⚡️
‼️Oferta pago al contado $9.000.000‼️
✔️Kilometraje 52.xxx
✔️Motor 1.6c.c
✔️Dirección hidráulica
✔️Climatizador
✔️Alza vidrios electrónicos
✔️Cierre centralizado
✔️Radio pantalla usb Aux bluetooth
✔️Control al volante
✔️Espejos eléctricos
✔️Control de estabilidad
✔️Sensores de estacionamiento
✔️Cámara de retroceso y frontal
✔️Sistema Iso Fix
✔️Caja 5ta
✔️Llantas
✔️Neblineros
✔️Sunroof
✔️Full cuero
‼️FULL EQUIPO‼️
🔴RECIBO SU VEHÍCULO 🔴

✅GESTIONAMOS CRÉDITO AUTOMOTRIZ Y CRÉDITO DIRECTO ✅

Parque Automotriz La Copa-San Ramón",9000000.0,2019,1.0,Manual  ,"San Ramón,  Región Metropolitana", 29 sep 2023 a las 19:39,https://www.yapo.cl/vehiculos/changan-cx70-2019_88280354,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,CX70,San Ramón, Región Metropolitana
Changan cs 15,"Full equipo
Asientos ecocuero
Llantas deportivas originales
Frenos abs
Frenos de disco en las 4 ruedas
Aire acondicionado
Velocidad crucero 
Precio conversable",6700000.0,2018,58000.0,Manual  ,"Paine,  Región Metropolitana", 29 sep 2023 a las 19:18,https://www.yapo.cl/vehiculos/changan-cs-15_88280223,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,CS 15,Paine, Región Metropolitana
Changan cs15 2018,"TRANSFERIBLE, Papeles AL DIA NEUMÁTICOS NUEVOS MANTENCION AL DIA
Impecable alarma de retrovisor",6500000.0,2018,70000.0,Manual  ,"Tocopilla,  II Antofagasta", 29 sep 2023 a las 16:32,https://www.yapo.cl/vehiculos/changan-cs15-2018_88214582,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,CS15,Tocopilla, II Antofagasta
Changan cs15 2022,"AÑO 2022
UNICO DUEÑO
SIN MULTAS
MECANICO
SENSOR DE RETROCESO
DOS LLAVES
AIRE ACONDICIONADO
TAPICERÍA ECOCUERO
PANTALLA TOUCH

FINANCIAMIENTO AUTOMOTRIZ 30% PIE
VEHICULOS EN PARTE DE PAGO

$ 9.600.000",9600000.0,2021,7000.0,Manual  ,"Santiago,  Región Metropolitana", 29 sep 2023 a las 16:31,https://www.yapo.cl/vehiculos/changan-cs15-2022_88279040,2023-10-04 03:13:32.033363,CHANGAN,SUV,ALSVIN,CHANGAN,CS15,Santiago, Región Metropolitana
Changan a500 2022,"Este CHANGAN A500 2022 esta garantizado por Autopia:Si no te gusta, puedes devolverlo en 7 dias o 300 km. Valido por 6 meses. Respaldo Derco. Consulta con nuestros ejecutivos por financiamiento para este auto",10990000.0,2022,20050.0,Manual  ,"Huechuraba,  Región Metropolitana", 29 sep 2023 a las 15:21,https://www.yapo.cl/vehiculos/changan-a500-2022_86468795,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,A500,Huechuraba, Región Metropolitana
Changan uni-t 2023,"Este CHANGAN UNI-T 2023 esta garantizado por Autopia:Si no te gusta, puedes devolverlo en 7 dias o 300 km. Valido por 6 meses. Respaldo Derco. Consulta con nuestros ejecutivos por financiamiento para este auto",21390000.0,2023,8000.0,Automático  ,"Huechuraba,  Región Metropolitana", 29 sep 2023 a las 14:53,https://www.yapo.cl/vehiculos/changan-uni-t-2023_87996282,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,UNI-T,Huechuraba, Región Metropolitana
Changan cs15 2022,"Este CHANGAN CS15 2022 esta garantizado por Autopia:Si no te gusta, puedes devolverlo en 7 dias o 300 km. Valido por 6 meses. Respaldo Derco. Consulta con nuestros ejecutivos por financiamiento para este auto",10490000.0,2022,4900.0,Manual  ,"Huechuraba,  Región Metropolitana", 29 sep 2023 a las 14:13,https://www.yapo.cl/vehiculos/changan-cs15-2022_86139280,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CS15,Huechuraba, Región Metropolitana
Changan cs35 1.6 2022,"FUNCIONANDO, FALTA 1 LLANTA ORIGINAL, GOLPE TRASERO
Ultimo precio, OPORTUNIDAD, LIQUIDAMOS.
Horario Lunes a Viernes de 9:00 - 18:00 / Sábados de 9:00 - 13:00 hrs.   Aceptamos tarjeta de crédito y gestionamos financiamiento automotriz con previa evaluación. 
¡SIGUENOS en",7790000.0,2022,19327.0,Manual  ,"San Joaquín,  Región Metropolitana", 29 sep 2023 a las 12:56,https://www.yapo.cl/vehiculos/changan-cs35-16-2022_88153462,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CS35,San Joaquín, Región Metropolitana
Changan CX70 elite plus turbo AT,"Changan CX70 elite plus turbo AT
Año 2023
Aire acondicionado
3 corridas de asientos
Caja trip tronic
Turbo intercooler 
Techo eléctrico
Llantas 17""
Partida 
Sistema Star stop ( partida botón)
Control estabilidad
Radio táctil 9""
Asientos cuero
Cámara retroceso trasera y lateral
Tracción trasera, eje rígido ( cardan )
Frenos ABS
2 copias de llave
Barras techo
Adquirido en compañía de seguros
Excelente estado 
Documentación al día, homologada hasta el 2025
detalle en ultima foto ( leve )",11200000.0,2023,6700.0,Automático  ,"San Miguel,  Región Metropolitana", 29 sep 2023 a las 12:37,https://www.yapo.cl/vehiculos/changan-cx70-elite-plus-turbo-at_88131456,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CX70,San Miguel, Región Metropolitana
Changan cs35 2020,"Excelente oportunidad, precio imperdible, contacta a los siguientes numeros: +56950122329 ; +56959160207 ; +56953476836; +56981993892; +56973397795",11090000.0,2020,27788.0,Manual  ,"Buin,  Región Metropolitana", 29 sep 2023 a las 12:13,https://www.yapo.cl/vehiculos/changan-cs35-2020_84346173,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CS35,Buin, Región Metropolitana
Changan cv2 2014,"VENDO CHANGAN CV2 1.5 mecánico en excelente estado, algunos detalles, falta tapa plastica de parabrisas.",3500000.0,2014,85000.0,Manual  ,"Quilicura,  Región Metropolitana", 29 sep 2023 a las 12:01,https://www.yapo.cl/vehiculos/changan-cv2-2014_88276984,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CV2,Quilicura, Región Metropolitana
Changan cs35 1.6 2018,"MARUBENI AUTOS 

DISPONIBLE 

CHANGAN
-CS35 1.6
-2018
-MECANICO
-BENCINA
-77.800KM

$6.990.000
(VALORES NO INCLUYEN TRANSFERENCIA)

PIE DESDE EL 20%

SOMOS MARUBENI CARSHOPPING CERRILLOS
EJECUTIVO DANIEL CABANAS
+56923966376


RECIBIMOS AUTO EN PARTE DE PAGO
FINANCIAMIENTO DIRECTO

RESERVALA HOY !!

AMÉRICO VESPUCIO EXPRESS 2451, CERRILLOS (interior carshopping)",6990000.0,2018,77800.0,Manual  ,"Cerrillos,  Región Metropolitana", 29 sep 2023 a las 10:14,https://www.yapo.cl/vehiculos/changan-cs35-16-2018_88099424,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CS35,Cerrillos, Región Metropolitana
Changan md201 2018,"Unidad de frio, funcionando
Corte corriente Inalambrico
Alza Vidrios Eléctrico
Detalles estéticos que no afectan su funcionamiento
Utilizada para reparto de Agua purificada.
Valor conversable.",6990000.0,2018,74000.0,Manual  ,"La Reina,  Región Metropolitana", 29 sep 2023 a las 09:51,https://www.yapo.cl/vehiculos/changan-md201-2018_88275363,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,MD201,La Reina, Región Metropolitana
Changan cs15 año 2022,CHANGAN CS15 AÑO 2022 FULL EQUIPO AIRE ACONDICIONADO FRENOS ABS DOBLE AIRBAG VIDRIOS Y ESPEJOS ELECTRICOS CIERRE CENTRAL UNICO DUEÑO 40.000 MIL KILOMETROS A TODA PRUEBA VALOR  9.890.000 FONO 9 9 5 3 4 8 2 8 9 REAL OPORTUNIDAD,9980000.0,2021,40000.0,Manual  ,"Renca,  Región Metropolitana", 29 sep 2023 a las 08:46,https://www.yapo.cl/vehiculos/changan-cs15-ano-2022_88007769,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CS15,Renca, Región Metropolitana
Changan cx70 2023,"CHANGAN CX70 ELITE PLUS
1.5 CC
AÑO: 2023.
AUTOMATICA
BENCINERO

Con garantía mecánica de 5000 km o 4 meses.

Consultas o dudas, no dudes en llamarnos o escribirnos (fono WhatsApp).

DERSY MUÑOZ

Venta de vehículos.
Financiamiento.

MOTOR PRO.",12990000.0,2023,7136.0,Automático  ,"Viña del Mar,  V Valparaíso", 29 sep 2023 a las 08:42,https://www.yapo.cl/vehiculos/changan-cx70-2023_87714147,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CX70,Viña del Mar, V Valparaíso
Changan cs15 confort,"Se vende changan en buen estado aire ac, todo al dia solo por apuro económico. 
Wasap 
Totalmente conv: 6,4",6400000.0,2017,140000.0,Manual  ,"Coinco,  VI O'Higgins", 29 sep 2023 a las 08:08,https://www.yapo.cl/vehiculos/changan-cs15-confort_88274953,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CS15,Coinco, VI O'Higgins
Changan cx70 2019,"Vehículo de exclusivo uso familiar,excelente estado muy bien cuidado,3 corridas de asiento,se va con barras y portaequipajes Nuevo,jamás usado.Solo reales interesados.Precio conversable",9000000.0,2019,32000.0,Manual  ,"Hualpén,  VIII Biobío", 29 sep 2023 a las 08:06,https://www.yapo.cl/vehiculos/changan-cx70-2019_88274941,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CX70,Hualpén, VIII Biobío
Camioneta Changan S-200 Año 2014 muy bien cuidada,"Camioneta en Excelente estadio muy bien cuidada, cuenta con alarma, cierre centralizado y cámara delantera y trasera y varios extras más, porfavor llamar verdaderos interesados gracias",5500000.0,2014,105424.0,Manual  ,"Coihueco,  XVI Ñuble", 28 sep 2023 a las 23:41,https://www.yapo.cl/vehiculos/camioneta-changan-s-200-ano-2014-muy-bien-cuidada_88274396,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,S-,Coihueco, XVI Ñuble
Changan Cs1 2016,"En buen estado,tiene sus dos llaves, cámara trasera, radio con pantalla táctil y GPS,documentación al día, tiene mantención de los 50.000 km en Derco hasta ahora 58.640 km transferible, vende su dueño, sin multas ni deudas de tag.  Consultas +569 97976381",4700000.0,2016,58600.0,Manual  ,"Lo Prado,  Región Metropolitana", 28 sep 2023 a las 20:29,https://www.yapo.cl/vehiculos/changan-cs1-2016_88273262,2023-10-04 03:13:32.048989,CHANGAN,SUV,ALSVIN,CHANGAN,CS1,Lo Prado, Región Metropolitana
Changan CS15 2021,"Motor 1.5
Full equipo 
Automática 
Único dueño
Mantenciones en la marca",9680000.0,2021,36000.0,Automático  ,"Cerrillos,  Región Metropolitana", 28 sep 2023 a las 19:11,https://www.yapo.cl/vehiculos/changan-cs15-2021_87236907,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CS15,Cerrillos, Región Metropolitana
Changan hunter 2023,"Facturable. Mantenciones en Derco hasta los 10.000 Kms. Mantenciones fuera de la marca hechas a los 20.000 y 30.000 Kms.  Dos llaves.  Sumamente económica.  Pisadera, llantas, climatizador, radio con pantalla y cámara de retroceso.  Caja con 6°.",16300000.0,2023,32800.0,Manual  ,"Las Condes,  Región Metropolitana", 28 sep 2023 a las 15:54,https://www.yapo.cl/vehiculos/changan-hunter-2023_88271137,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,HUNTER,Las Condes, Región Metropolitana
Changan cs35 2019,"Este CHANGAN CS35 2019 esta garantizado por Autopia:Si no te gusta, puedes devolverlo en 7 dias o 300 km. Valido por 6 meses. Respaldo Derco. Consulta con nuestros ejecutivos por financiamiento para este auto",8690000.0,2019,38200.0,Manual  ,"Huechuraba,  Región Metropolitana", 28 sep 2023 a las 15:03,https://www.yapo.cl/vehiculos/changan-cs35-2019_86181488,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CS35,Huechuraba, Región Metropolitana
Changan cs15 2021,"¡Reserva por $300.000, con garantía desde 6 meses! Tomamos tu auto en parte de pago al mejor precio del mercado, financiamiento desde un 20% pie con entrega inmediata. Calidad y seguridad por SALFA, con 86 años de trayectoria. ¡No te lo pierdas! Contact Center 600 360 6200.",8990000.0,2021,34000.0,Manual  ,"Concepción,  VIII Biobío", 28 sep 2023 a las 10:52,https://www.yapo.cl/vehiculos/changan-cs15-2021_86893815,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CS15,Concepción, VIII Biobío
Changan cs1 2013,Vehiculo en excelentes condiciones. Segundo dueño solo 35mil kilometros reales. Se usa solo para ir a buscar a los niños al colegio y los fin de de vez en cuando. Radio android de 9 pulgadas. Alza vidrio en las 4 puertas. Alarma. Cierre centralizado sin partes sin multas transferible sin prenda. Documentacion valida hasta el 2024. Conversable!!,4300000.0,2013,35000.0,Manual  ,"Valparaíso,  V Valparaíso", 28 sep 2023 a las 10:31,https://www.yapo.cl/vehiculos/changan-cs1-2013_88268293,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CS1,Valparaíso, V Valparaíso
Changan cx70 2019,"2019
MOTOR 1.500 cc
MECANICO
6 VELOCIDADES
53.000 km
AIRE ACONDICIONADO
DOBLE AIRBAGS DE SEGURIDAD
TAPIZ IMPECABLE
SENSOR DE RETROCESO
TECHO SUNROOF
TRES CORRIDAS DE ASIENTOS
DOCUMENTOS AL DIA
UNICO DUEÑO

BONO CON FINANCIAMIENTO

MAS INFORMACION LLAMAR O WHATSAPP 985487703",9790000.0,2019,53000.0,Manual  ,"Providencia,  Región Metropolitana", 28 sep 2023 a las 10:04,https://www.yapo.cl/vehiculos/changan-cx70-2019_87939603,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CX70,Providencia, Región Metropolitana
Changan Cs35 Full,"Auto full, top de línea, con sólo 21.100 kms., aire acondicionado, cámara trasera y lateral, espejos eléctricos, asientos de eco cuero, máxima tecnología (botón para estacionado automático),sensores traseros, delanteros y laterales, velocidad crucero, etc. Precio conversable. ",9500000.0,2019,21100.0,Automático  ,"Valdivia,  XIV Los Ríos", 28 sep 2023 a las 09:50,https://www.yapo.cl/vehiculos/changan-cs35-full_88267700,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CS35,Valdivia, XIV Los Ríos
Changan cx70 2022 elite plus at,"Vehículo en buenas condiciones, motor 1.5 Turbo, Automática, equipado con tapicería de eco-cuero, radio control al volante, Bluetooth, Sunroof, Camara y Sensor de retroceso. Vehículo con la garantía de marca.",11990000.0,2022,10490.0,Automático  ,"Valparaíso,  V Valparaíso", 28 sep 2023 a las 09:15,https://www.yapo.cl/vehiculos/changan-cx70-2022-elite-plus-at_87998991,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CX70,Valparaíso, V Valparaíso
Changan alsvin 2021,"PRECIO PUBLICADO INCLUYE BONO DE $500.000 POR COMPRA CON FINANCIAMIENTO, MÁXIMO 40% PIE Y MÍNIMO 24 CUOTAS, O DANDO AUTO EN PARTE DE PAGO, PRECIO CONTADO Y OTROS MEDIOS DE PAGO $6.490.000,  ALZA VIDRIOS ELECTRICOS, DIRECCION ASISTIDA, FRENOS ABS, ESPEJOS ELECTRICOS, LLANTAS DE ALEACION,",5990000.0,2021,34333.0,Manual  ,"Temuco,  IX Araucanía", 27 sep 2023 a las 21:42,https://www.yapo.cl/vehiculos/changan-alsvin-2021_88266106,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,ALSVIN,Temuco, IX Araucanía
Changan Cs15 2022,"Vehículo prácticamente nuevo.
Se compro y por enfermedad no se usó más",9850000.0,2022,8000.0,Manual  ,"Valparaíso,  V Valparaíso", 27 sep 2023 a las 20:48,https://www.yapo.cl/vehiculos/changan-cs15-2022_88265727,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CS15,Valparaíso, V Valparaíso
Changan Hunter luxury 4x2,"Se vende por renovación, precio conversable.
2do dueño",12000000.0,2021,83000.0,Manual  ,"Constitución,  VII Maule", 27 sep 2023 a las 20:09,https://www.yapo.cl/vehiculos/changan-hunter-luxury-4x2_88265486,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,HUNTER,Constitución, VII Maule
Changan Hunter 2021,"Hunter 2021.
2do dueño
Detalles de uso
Nunca chocada
Extras en seguridad
Cortacorriente
Laminas de seguridad
Botaaguas
Lona maritima
Gomas calce perfecto",15000000.0,2021,40000.0,Manual  ,"Quintero,  V Valparaíso", 27 sep 2023 a las 20:09,https://www.yapo.cl/vehiculos/changan-hunter-2021_88265482,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,HUNTER,Quintero, V Valparaíso
Changan Cx70 1.5 Elite Turbo At 2022,"1.5 ELITE TURBO AT 2022
Tenemos el mejor y más diverso stock para ti. Tenemos Autos, Camionetas y 4x4 todos con garantía por 3 meses de Motor y Caja
Aire Acondicionado, Cierre centralizado, Alza vidrio delanteros, Alzavidrios eléctricos traseros, Espejos retráctiles automáticos, Airbag conductor, Airbag acompanante, Frenos discos traseros#autosmayo 1.5 ELITE TURBO AT 2022
Tenemos el mejor y más diverso stock para ti. Tenemos Autos, Camionetas y 4x4 todos con garantía por 3 meses de Motor y Caja
Aire Acondicionado, Cierre centralizado, Alza vidrio delanteros, Alzavidrios eléctricos traseros, Espejos retráctiles automáticos, Airbag conductor, Airbag acompanante, Frenos discos traseros",11880000.0,2022,31000.0,Automático  ,"Santiago,  Región Metropolitana", 27 sep 2023 a las 19:53,https://www.yapo.cl/vehiculos/changan-cx70-15-elite-turbo-at-2022_88267205,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CX70,Santiago, Región Metropolitana
Changan Hunter Sport TOP de Linea,Impecable valor incluye IVA,21000000.0,2023,25000.0,Manual  ,"Rancagua,  VI O'Higgins", 27 sep 2023 a las 19:30,https://www.yapo.cl/vehiculos/changan-hunter-sport-top-de-linea_88265093,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,HUNTER,Rancagua, VI O'Higgins
Changan cx70,"Changan CX70 en excelente estado, vehículo amplio ideal para familias numerosas o para trabajo.
Con garantía de concesionario,
Incluye gps con corta corriente a distancia

$ 10.390.000",10390000.0,2022,9700.0,Manual  ,"Concepción,  VIII Biobío", 27 sep 2023 a las 16:19,https://www.yapo.cl/vehiculos/changan-cx70_88262926,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CX70,Concepción, VIII Biobío
Changan cs75 2017,"Este CHANGAN CS75 2017 esta garantizado por Autopia:Si no te gusta, puedes devolverlo en 7 dias o 300 km. Valido por 6 meses. Respaldo Derco. Consulta con nuestros ejecutivos por financiamiento para este auto",9490000.0,2017,55372.0,Manual  ,"Huechuraba,  Región Metropolitana", 27 sep 2023 a las 15:38,https://www.yapo.cl/vehiculos/changan-cs75-2017_87883228,2023-10-04 03:13:32.064616,CHANGAN,SUV,ALSVIN,CHANGAN,CS75,Huechuraba, Región Metropolitana
Changan md201 2022 1.5cc xl pick up largo 19600 km,"IGUAL QUE NUEVA, 19600 KMS, MD201 VERSION XL PICK UP LARGO, FACILIDADES DE PAGO, CONTACTO +56999976500 FIJOS 227763215 - 227647254",6990000.0,2022,19600.0,Manual  ,"Estación Central,  Región Metropolitana", 27 sep 2023 a las 14:53,https://www.yapo.cl/vehiculos/changan-md201-2022-15cc-xl-pick-up-largo-19600-km_88262301,2023-10-04 03:13:32.080249,CHANGAN,SUV,ALSVIN,CHANGAN,MD201,Estación Central, Región Metropolitana
